sale_date,product_id,total_sales
2025-01-31,16538,53.0
2025-01-24,928,53.0
2025-04-03,7049,53.0
2024-06-04,11737,53.0
2025-07-27,17354,53.0
2025-07-16,17354,53.0
2021-03-05,10910,53.0
2024-01-17,26045,53.0
2024-01-08,23294,53.0
2020-08-01,22153,53.0
2025-01-01,10594,53.0
2025-07-29,20709,53.0
2025-03-13,17354,53.0
2025-03-07,26045,53.0
2024-03-11,28308,53.0
2025-01-22,21657,53.0
2025-04-20,17354,53.0
2023-10-01,17354,53.0
2025-06-24,16538,53.0
2023-08-07,28308,53.0
2025-08-05,7011,53.0
2025-05-26,21738,53.0
2025-07-30,21657,53.0
2024-12-14,20641,53.0
2025-07-16,20641,53.0
2019-10-18,18347,53.0
2024-10-08,28308,53.0
2021-08-03,17354,53.0
2021-02-20,17138,53.0
2024-12-26,7011,53.0
2024-12-06,14684,53.0
2025-03-16,28308,53.0
2024-09-11,17354,53.0
2022-08-23,22153,53.0
2023-04-27,22153,53.0
2024-08-20,20709,53.0
2025-05-01,16538,53.0
2025-07-12,20641,53.0
2025-03-25,22006,53.0
2024-09-23,14684,53.0
2025-08-17,23450,53.0
2022-11-02,28308,53.0
2023-12-08,26045,53.0
2025-06-22,28308,53.0
2024-12-24,28308,53.0
2024-07-05,22006,53.0
2025-02-03,17138,53.0
2024-05-10,28308,53.0
2024-01-10,7011,53.0
2024-10-21,16538,53.0
2022-08-30,28308,53.0
2022-03-31,17138,53.0
2025-02-10,20709,53.0
2025-05-16,18866,53.0
2022-10-08,928,53.0
2024-04-10,18347,53.0
2025-02-01,17354,53.0
2020-09-11,18866,53.0
2024-01-11,11984,53.0
2025-08-24,16144,53.0
2023-12-12,2955,53.0
2025-08-23,7049,53.0
2020-07-12,15209,53.0
2025-07-30,23294,53.0
2022-11-13,23294,53.0
2023-11-22,2955,53.0
2024-08-07,7049,53.0
2023-06-20,11737,53.0
2025-08-01,22153,53.0
2022-09-18,28308,53.0
2024-09-21,20709,53.0
2022-10-20,11737,53.0
2021-10-21,7049,53.0
2023-11-02,16538,53.0
2023-02-17,2955,53.0
2023-06-16,15209,53.0
2025-06-04,17138,53.0
2023-01-26,28308,53.0
2024-11-06,21657,53.0
2024-11-01,28308,53.0
2021-12-03,17138,53.0
2025-06-08,17354,53.0
2024-07-16,10594,53.0
2025-01-23,26045,53.0
2024-09-29,2955,53.0
2024-02-22,10910,53.0
2025-04-08,26045,53.0
2023-09-20,23450,53.0
2022-02-19,16144,53.0
2023-02-25,21657,53.0
2021-10-04,23450,53.0
2025-07-23,16538,53.0
2023-04-30,28308,53.0
2022-08-05,7948,52.99
2022-08-04,4085,52.99
2023-12-09,1259,52.99
2025-03-14,16814,52.99
2022-01-05,2446,52.99
2025-07-30,7948,52.99
2025-07-16,2446,52.99
2021-06-02,4082,52.99
2024-08-20,1259,52.99
2021-12-20,7893,52.99
2025-08-11,7893,52.99
2025-03-08,4085,52.99
2024-07-24,7326,52.99
2024-10-29,4082,52.99
2023-04-01,4030,52.99
2023-09-26,7966,52.99
2024-12-29,4085,52.99
2020-06-09,7955,52.99
2022-09-16,17781,52.99
2025-02-19,7707,52.99
2024-05-28,4082,52.99
2025-07-20,7326,52.99
2023-07-28,7995,52.99
2025-02-02,17784,52.99
2023-02-19,4012,52.99
2022-08-20,1259,52.99
2019-10-14,4180,52.99
2025-03-10,2446,52.99
2024-09-13,7955,52.99
2024-04-08,7975,52.99
2023-05-08,17781,52.99
2025-05-11,4030,52.99
2025-05-06,7948,52.99
2020-11-04,7948,52.99
2022-10-19,17784,52.99
2025-06-09,4180,52.99
2025-06-26,4180,52.99
2022-05-01,7326,52.99
2025-08-01,7948,52.99
2021-06-25,7995,52.99
2022-07-29,7975,52.99
2025-05-29,4012,52.99
2025-06-23,7948,52.99
2022-11-09,17784,52.99
2023-11-27,4030,52.99
2024-04-06,27855,52.99
2025-07-30,17784,52.99
2021-11-08,17784,52.99
2023-08-19,4030,52.99
2025-04-23,2446,52.99
2023-04-06,7182,52.99
2023-07-19,7707,52.99
2022-07-02,7893,52.99
2021-06-15,17781,52.99
2025-08-16,4012,52.99
2024-09-07,7707,52.99
2025-03-17,17784,52.99
2024-12-31,7948,52.99
2024-12-23,7893,52.99
2025-03-08,1259,52.99
2025-04-22,17784,52.99
2025-08-24,7995,52.99
2022-08-21,17781,52.99
2020-10-18,4012,52.99
2025-08-15,4012,52.99
2024-01-11,7966,52.99
2025-08-19,16814,52.99
2024-07-17,17781,52.99
2022-02-18,7707,52.99
2024-11-27,7893,52.99
2021-08-14,2446,52.99
2025-01-12,2446,52.99
2025-08-08,17781,52.99
2025-06-19,4030,52.99
2025-07-12,17781,52.99
2025-06-27,17784,52.99
2021-11-14,4030,52.99
2023-12-07,7182,52.99
2023-12-18,7995,52.99
2025-08-21,4012,52.99
2022-10-19,4180,52.99
2024-04-17,4030,52.99
2023-06-09,2446,52.99
2024-07-07,7707,52.99
2022-04-08,7975,52.99
2023-01-07,7948,52.99
2023-06-09,7995,52.99
2024-07-09,7975,52.99
2024-01-25,17781,52.99
2023-06-01,7893,52.99
2025-08-22,4082,52.99
2025-06-15,7955,52.99
2025-07-12,7975,52.99
2025-05-02,27855,52.99
2025-05-31,7975,52.99
2023-01-09,17781,52.99
2025-08-20,7707,52.99
2021-03-31,7182,52.99
2025-03-26,7326,52.99
2024-12-07,17781,52.99
2020-02-11,7182,52.99
2024-12-23,4082,52.99
2021-10-12,7975,52.99
2024-09-03,7707,52.99
2024-10-29,4030,52.99
2021-05-12,7966,52.99
2025-03-21,7326,52.99
2025-08-03,7995,52.99
2025-01-25,7995,52.99
2024-12-10,4030,52.99
2025-03-27,7182,52.99
2020-10-03,7966,52.99
2025-04-07,16814,52.99
2023-01-15,27855,52.99
2021-12-09,4085,52.99
2025-03-04,16814,52.99
2025-03-09,7893,52.99
2022-04-23,7955,52.99
2022-10-06,1259,52.99
2025-02-17,8289,52.98
2023-05-12,6604,52.98
2024-09-29,6604,52.98
2021-08-21,6604,52.98
2025-07-19,6604,52.98
2024-09-19,8289,52.98
2022-07-08,6604,52.98
2025-03-02,6604,52.98
2023-08-18,6604,52.98
2023-09-02,23559,52.95
2024-06-28,9663,52.95
2025-05-29,17661,52.95
2024-09-27,17763,52.95
2021-09-13,23474,52.95
2023-06-01,28132,52.95
2025-01-19,23474,52.95
2025-06-03,13053,52.95
2024-09-22,17923,52.95
2025-08-22,17763,52.95
2022-08-30,17917,52.95
2025-08-11,9598,52.95
2025-02-23,8575,52.95
2025-03-14,17268,52.95
2024-09-25,8575,52.95
2024-12-27,17670,52.95
2021-12-20,6259,52.95
2025-04-14,17253,52.95
2019-09-30,17763,52.95
2020-06-21,23474,52.95
2022-03-11,17268,52.95
2024-09-10,17670,52.95
2023-06-10,8575,52.95
2025-04-29,17253,52.95
2025-02-24,23559,52.95
2025-01-19,17661,52.95
2024-10-21,9663,52.95
2021-08-23,17939,52.95
2025-03-03,8575,52.95
2024-04-04,17939,52.95
2025-05-31,17253,52.95
2024-06-12,17763,52.95
2023-12-05,17923,52.95
2022-07-23,17923,52.95
2025-06-15,17939,52.95
2024-03-10,9663,52.95
2022-09-02,17253,52.95
2023-12-05,17661,52.95
2024-10-22,17763,52.95
2025-07-16,17939,52.95
2025-06-21,17268,52.95
2024-09-05,17763,52.95
2025-06-29,17661,52.95
2025-08-10,17939,52.95
2025-07-30,17302,52.95
2025-01-26,17917,52.95
2024-05-11,6259,52.95
2024-08-23,17763,52.95
2025-06-27,9598,52.95
2025-07-16,9663,52.95
2025-08-07,23559,52.95
2022-10-26,17939,52.95
2025-01-31,17923,52.95
2025-08-21,17661,52.95
2022-08-18,17763,52.95
2023-12-06,6259,52.95
2025-08-21,8575,52.95
2021-06-21,13053,52.95
2023-07-04,23559,52.95
2024-12-24,8575,52.95
2024-05-06,23559,52.95
2025-03-03,17923,52.95
2024-06-21,17917,52.95
2020-07-30,17923,52.95
2024-06-15,28132,52.95
2025-04-04,17670,52.95
2021-09-25,13053,52.95
2025-08-14,17253,52.95
2022-12-17,23474,52.95
2023-10-30,9598,52.95
2024-12-21,17661,52.95
2021-11-24,23474,52.95
2021-05-28,17923,52.95
2023-01-31,28132,52.95
2025-06-15,6259,52.95
2025-07-04,17917,52.95
2025-01-08,28132,52.95
2024-06-30,23559,52.95
2025-08-26,23474,52.95
2025-02-22,17302,52.95
2024-05-06,17939,52.95
2021-07-30,17923,52.95
2024-09-06,17939,52.95
2024-08-20,17268,52.95
2025-03-01,13053,52.95
2022-11-14,23474,52.95
2020-03-28,28132,52.95
2023-08-08,17923,52.95
2021-09-30,23474,52.95
2024-11-19,6259,52.95
2024-12-24,17302,52.95
2025-06-21,17302,52.95
2024-01-16,23474,52.95
2024-12-22,17917,52.95
2020-04-23,17923,52.95
2021-12-17,17923,52.95
2022-12-02,17253,52.95
2024-11-05,17302,52.95
2025-07-23,17253,52.95
2020-10-05,10293,52.93
2024-01-30,10293,52.93
2020-08-26,10293,52.93
2022-10-03,10293,52.93
2024-06-19,10293,52.93
2021-12-28,5979,52.92
2025-07-20,5979,52.92
2025-05-09,13126,52.92
2024-10-14,5979,52.92
2024-11-18,5979,52.92
2025-04-25,13126,52.92
2025-07-02,5979,52.92
2024-06-05,5979,52.92
2023-09-28,13126,52.92
2023-05-05,23694,52.9
2024-01-05,23694,52.9
2022-08-27,23694,52.9
2024-08-29,23694,52.9
2025-08-21,23694,52.9
2022-09-10,23694,52.9
2024-09-30,13121,52.88
2024-10-21,13121,52.88
2025-08-05,13121,52.88
2022-12-21,13121,52.88
2025-07-12,13121,52.88
2022-04-24,13121,52.88
2024-03-20,5177,52.87
2025-07-02,5177,52.87
2019-01-13,5177,52.87
2024-08-13,5177,52.87
2025-06-27,5177,52.87
2024-05-30,3714,52.86
2022-03-27,3714,52.86
2025-07-10,3714,52.86
2024-07-05,3714,52.86
2025-07-07,3714,52.86
2023-03-30,3714,52.86
2024-12-24,3714,52.86
2022-09-02,3714,52.86
2024-04-23,3714,52.86
2025-08-26,3714,52.86
2022-07-10,14264,52.85
2025-06-16,14264,52.85
2021-05-20,14264,52.85
2025-04-05,22013,52.83
2025-03-08,22013,52.83
2024-12-01,22013,52.83
2021-12-07,22013,52.83
2023-09-09,22013,52.83
2025-07-02,22013,52.83
2025-08-20,22013,52.83
2024-11-19,22013,52.83
2025-04-10,22013,52.83
2023-02-12,4293,52.81
2024-08-08,4293,52.81
2023-11-24,4293,52.81
2023-07-24,4293,52.81
2022-04-13,4293,52.81
2024-05-14,4293,52.81
2020-10-29,4293,52.81
2025-05-21,4293,52.81
2022-01-18,4293,52.81
2024-09-10,10006,52.8
2021-11-07,15077,52.8
2024-12-28,10006,52.8
2022-01-31,10006,52.8
2022-02-24,10006,52.8
2025-02-11,10006,52.8
2023-07-24,10006,52.8
2023-01-26,10006,52.8
2025-04-19,15077,52.8
2025-04-28,7484,52.79
2021-03-13,7484,52.79
2023-12-08,7484,52.79
2025-08-21,7484,52.79
2022-05-14,7484,52.79
2024-11-28,8431,52.78
2022-06-02,8431,52.78
2025-07-12,5601,52.71
2023-06-13,5601,52.71
2024-05-20,5601,52.71
2023-01-26,5601,52.71
2025-06-27,5601,52.71
2024-06-24,5601,52.71
2024-12-14,5601,52.71
2025-07-14,5601,52.71
2024-10-07,5601,52.71
2024-01-17,27349,52.69
2019-02-21,27349,52.69
2025-08-23,27349,52.69
2025-01-29,27349,52.69
2025-06-10,27349,52.69
2024-09-02,27349,52.69
2025-03-21,27349,52.69
2025-08-18,27349,52.69
2025-08-21,24370,52.63
2025-06-30,24370,52.63
2023-03-22,24370,52.63
2024-05-02,24370,52.63
2025-08-02,10802,52.61
2024-10-02,10802,52.61
2024-08-16,10802,52.61
2022-12-14,10802,52.61
2021-11-26,10802,52.61
2023-11-15,10802,52.61
2024-05-13,4425,52.59
2024-09-07,4369,52.59
2025-07-01,677,52.59
2024-06-19,677,52.59
2022-05-11,4930,52.59
2025-08-01,20609,52.59
2022-11-12,4425,52.59
2025-05-25,4930,52.59
2021-07-31,677,52.59
2022-07-09,4425,52.59
2025-06-22,6325,52.59
2021-11-11,4425,52.59
2024-12-30,4930,52.59
2025-08-21,4425,52.59
2025-02-12,6325,52.59
2023-06-25,6325,52.59
2025-06-13,4930,52.59
2024-09-14,677,52.59
2025-08-08,4930,52.59
2025-08-20,677,52.59
2021-11-30,20609,52.59
2024-07-09,20609,52.59
2025-07-07,4930,52.59
2025-01-15,4425,52.59
2022-09-01,677,52.59
2025-08-12,4369,52.59
2024-03-31,4930,52.59
2024-09-29,4369,52.59
2024-11-08,6325,52.59
2025-04-08,4425,52.59
2025-06-10,677,52.59
2025-08-18,677,52.59
2023-10-01,4425,52.59
2022-09-11,4425,52.59
2024-12-23,4930,52.59
2025-07-27,677,52.59
2023-08-26,20609,52.59
2024-03-26,4425,52.59
2023-11-21,4425,52.59
2025-04-06,6325,52.59
2025-04-21,6325,52.59
2025-07-12,4369,52.59
2025-08-11,6325,52.59
2024-10-21,4425,52.59
2025-04-26,4878,52.54
2025-05-19,4878,52.54
2020-05-07,4878,52.54
2025-08-03,4878,52.54
2025-08-14,4878,52.54
2023-12-04,4878,52.54
2024-12-22,4878,52.54
2022-12-15,4878,52.54
2022-07-22,4878,52.54
2022-10-05,4878,52.54
2025-08-01,22856,52.53
2024-08-23,22856,52.53
2025-01-14,22856,52.53
2024-10-20,22856,52.53
2023-01-28,22856,52.53
2019-12-05,22856,52.53
2025-05-18,26724,52.5
2024-07-22,26791,52.5
2023-08-27,22667,52.5
2024-05-27,26791,52.5
2021-01-04,22667,52.5
2025-08-21,17861,52.5
2024-06-24,17861,52.5
2024-02-03,23233,52.5
2025-07-17,17861,52.5
2025-06-30,23219,52.5
2025-02-12,27273,52.5
2023-09-20,23233,52.5
2020-07-18,26791,52.5
2025-06-30,22667,52.5
2025-06-29,23233,52.5
2024-12-22,27273,52.5
2023-06-12,27273,52.5
2022-10-29,23233,52.5
2024-05-28,23219,52.5
2023-07-29,22667,52.5
2023-02-21,17861,52.5
2021-03-25,23233,52.5
2021-11-23,8315,52.5
2023-01-19,23219,52.5
2023-01-12,26724,52.5
2023-10-11,17044,52.5
2021-10-11,23219,52.5
2024-07-18,27273,52.5
2022-09-21,26791,52.5
2024-10-08,23233,52.5
2025-01-15,26791,52.5
2025-08-20,8315,52.5
2023-07-03,8315,52.5
2024-01-20,23219,52.5
2025-02-06,17044,52.5
2025-04-22,22667,52.5
2025-04-22,17044,52.5
2020-12-20,26791,52.5
2025-08-11,26791,52.5
2024-09-18,26724,52.5
2024-11-18,23233,52.5
2025-08-17,23219,52.5
2025-01-22,23233,52.5
2022-12-29,26791,52.5
2023-01-05,8315,52.5
2025-04-07,22667,52.5
2023-09-02,23233,52.5
2023-08-23,23233,52.5
2022-01-24,27273,52.5
2025-07-21,22667,52.5
2024-09-18,26791,52.5
2022-01-03,8315,52.5
2024-06-27,26724,52.5
2025-08-03,23233,52.5
2023-07-14,26791,52.5
2023-03-19,26791,52.5
2024-12-27,27273,52.5
2021-02-24,8315,52.5
2023-07-04,17044,52.5
2023-05-22,26724,52.5
2024-08-25,22667,52.5
2022-12-18,17044,52.5
2024-11-03,26791,52.5
2024-09-25,26791,52.5
2025-05-11,27969,52.48
2025-01-05,27969,52.48
2025-08-21,27969,52.48
2024-12-31,27969,52.48
2025-08-07,25984,52.45
2019-12-24,25563,52.45
2024-12-09,26807,52.45
2024-08-23,26057,52.45
2021-11-18,26726,52.45
2023-06-03,26057,52.45
2025-07-02,26807,52.45
2022-07-12,26726,52.45
2025-03-26,26807,52.45
2024-07-23,26057,52.45
2025-05-22,26726,52.45
2023-04-13,25984,52.45
2023-08-23,26807,52.45
2024-06-15,26726,52.45
2023-01-18,26807,52.45
2021-08-05,26057,52.45
2023-06-16,25563,52.45
2021-06-26,26057,52.45
2023-08-07,25984,52.45
2025-02-18,26807,52.45
2023-07-11,26807,52.45
2025-02-25,25984,52.45
2024-12-18,26726,52.45
2024-11-09,26807,52.45
2021-12-01,26057,52.45
2024-05-20,25984,52.45
2021-12-06,26807,52.45
2023-08-26,25563,52.45
2025-01-21,26726,52.45
2023-01-28,26057,52.45
2021-12-13,26057,52.45
2025-06-22,25984,52.45
2022-01-29,25563,52.45
2024-01-17,26057,52.45
2025-01-04,26807,52.45
2021-02-02,25563,52.45
2022-01-21,26807,52.45
2020-09-29,26057,52.45
2023-01-27,25984,52.45
2025-06-20,16363,52.4
2023-05-14,4021,52.4
2024-03-11,16363,52.4
2024-12-08,4021,52.4
2024-07-21,16363,52.4
2025-08-22,4021,52.4
2025-08-23,4021,52.4
2025-01-03,4028,52.4
2024-06-08,4021,52.4
2023-10-31,16363,52.4
2022-07-26,16363,52.4
2022-02-21,16363,52.4
2024-05-10,16363,52.4
2025-07-13,4021,52.4
2025-01-24,4028,52.4
2023-06-16,16363,52.4
2023-05-24,4028,52.4
2023-09-16,16363,52.4
2021-08-23,4021,52.4
2023-01-12,4028,52.4
2021-08-22,4028,52.4
2022-06-21,16363,52.4
2023-02-11,4028,52.4
2024-09-15,22717,52.39
2024-09-04,22717,52.39
2025-06-25,22717,52.39
2025-05-12,22717,52.39
2021-10-15,22717,52.39
2023-09-14,22717,52.39
2019-06-26,6582,52.33
2025-05-16,6582,52.33
2024-06-29,6582,52.33
2022-07-29,6582,52.33
2023-11-02,6582,52.33
2023-11-10,6582,52.33
2023-10-21,6582,52.33
2024-10-06,6582,52.33
2025-03-22,6582,52.33
2022-03-07,6582,52.33
2023-01-25,17732,52.28
2024-10-09,20634,52.28
2024-04-17,17732,52.28
2025-04-30,20634,52.28
2025-05-14,17732,52.28
2021-11-10,17732,52.28
2025-03-26,20634,52.28
2023-09-19,20634,52.28
2025-05-15,20634,52.28
2025-08-22,20634,52.28
2025-08-07,17732,52.28
2024-06-13,17732,52.28
2025-05-21,17732,52.28
2025-07-25,20634,52.28
2024-07-18,20634,52.28
2024-09-21,17732,52.28
2022-08-26,23253,52.27
2021-07-31,23253,52.27
2025-07-05,23253,52.27
2022-12-07,23253,52.27
2022-07-13,13230,52.25
2025-08-19,13162,52.25
2022-08-24,13162,52.25
2023-04-03,13230,52.25
2021-12-21,13230,52.25
2023-10-25,13230,52.25
2025-07-23,13230,52.25
2025-06-06,13230,52.25
2024-09-20,13230,52.25
2025-03-25,13162,52.25
2024-12-04,7643,52.25
2023-04-09,13162,52.25
2022-05-24,13230,52.25
2020-06-06,27999,52.2
2023-02-26,27999,52.2
2023-09-07,27999,52.2
2024-07-29,27999,52.2
2025-02-14,9854,52.2
2022-11-11,9854,52.2
2022-07-05,27999,52.2
2022-10-05,27999,52.2
2024-09-13,9854,52.2
2025-08-21,9854,52.2
2025-02-25,9854,52.2
2025-08-20,4814,52.16
2024-12-11,4814,52.16
2025-01-13,4814,52.16
2024-10-02,4814,52.16
2025-01-30,23309,52.13
2024-01-17,3891,52.13
2024-10-23,23139,52.13
2025-06-20,23242,52.13
2025-07-20,23309,52.13
2024-02-08,7219,52.13
2023-03-20,6926,52.13
2025-04-24,23242,52.13
2025-08-24,23309,52.13
2024-09-15,23309,52.13
2025-01-02,23242,52.13
2024-07-13,23309,52.13
2025-07-02,23062,52.13
2023-11-21,23590,52.13
2024-01-22,23309,52.13
2021-09-13,23139,52.13
2024-06-17,3891,52.13
2022-11-23,23139,52.13
2020-01-13,23309,52.13
2023-11-16,6926,52.13
2023-08-24,22844,52.13
2024-04-07,23242,52.13
2025-06-07,23309,52.13
2023-10-19,22914,52.13
2022-09-10,23062,52.13
2023-01-09,23139,52.13
2022-11-09,22914,52.13
2024-03-27,7219,52.13
2024-10-19,22914,52.13
2023-07-30,3891,52.13
2024-08-25,3891,52.13
2025-06-01,23590,52.13
2024-01-13,23139,52.13
2021-06-12,23309,52.13
2024-12-09,22914,52.13
2024-07-20,22914,52.13
2023-10-25,23242,52.13
2025-04-20,23309,52.13
2025-08-07,7219,52.13
2024-04-28,6926,52.13
2023-03-05,22914,52.13
2025-08-16,22914,52.13
2025-08-09,22914,52.13
2022-09-23,23309,52.13
2025-05-21,23590,52.13
2022-10-18,23590,52.13
2022-01-30,23590,52.13
2025-08-01,3891,52.13
2025-07-26,23242,52.13
2022-09-12,3891,52.13
2023-11-19,7219,52.13
2023-08-16,3891,52.13
2025-06-06,3891,52.13
2022-03-08,23590,52.13
2025-07-27,22914,52.13
2024-06-30,22914,52.13
2020-12-26,7219,52.13
2025-06-22,23309,52.13
2025-07-27,23062,52.13
2020-10-24,23242,52.13
2024-02-08,23139,52.13
2025-07-16,22844,52.13
2025-02-08,23242,52.13
2024-11-23,22914,52.13
2025-06-10,23062,52.13
2025-06-24,23062,52.13
2021-09-30,23242,52.13
2022-05-19,22914,52.13
2025-07-04,7219,52.13
2025-08-14,7219,52.13
2022-03-12,23062,52.13
2025-08-20,1993,52.12
2025-04-12,1993,52.12
2023-01-12,1993,52.12
2025-08-04,1993,52.12
2023-10-05,1993,52.12
2025-02-07,1993,52.12
2024-05-02,1993,52.12
2025-08-25,13350,52.01
2025-08-22,23318,52.01
2023-03-11,13350,52.01
2024-06-12,23318,52.01
2025-03-07,23318,52.01
2023-08-17,13350,52.01
2023-08-31,23318,52.01
2024-10-31,13350,52.01
2023-05-12,13350,52.01
2025-04-21,11159,52.0
2025-03-12,2193,52.0
2025-07-11,19699,52.0
2024-09-01,22846,52.0
2024-10-21,5098,52.0
2023-06-17,22837,52.0
2025-03-14,17885,52.0
2024-02-28,11786,52.0
2021-07-10,21820,52.0
2025-07-19,15751,52.0
2023-12-28,27853,52.0
2023-11-29,14908,52.0
2025-02-20,14493,52.0
2023-06-03,2033,52.0
2023-05-15,7060,52.0
2025-02-26,9919,52.0
2022-10-14,17885,52.0
2023-09-04,9982,52.0
2022-05-26,1788,52.0
2023-04-25,11159,52.0
2025-08-03,13483,52.0
2024-02-10,11794,52.0
2025-01-08,3117,52.0
2025-04-01,27670,52.0
2024-09-24,10557,52.0
2020-09-18,9942,52.0
2024-05-29,27692,52.0
2024-09-12,13361,52.0
2024-11-03,7060,52.0
2025-06-13,17400,52.0
2020-04-15,2033,52.0
2024-08-08,21726,52.0
2023-01-29,23198,52.0
2025-08-11,22837,52.0
2024-08-30,27853,52.0
2024-03-27,12816,52.0
2024-09-05,12965,52.0
2022-08-04,1294,52.0
2024-02-14,11159,52.0
2024-09-04,19188,52.0
2025-05-12,1260,52.0
2021-12-18,23198,52.0
2025-07-07,22919,52.0
2023-12-18,22919,52.0
2024-05-04,19426,52.0
2024-05-30,7325,52.0
2022-12-24,12250,52.0
2023-06-24,27833,52.0
2023-01-11,17303,52.0
2021-09-24,1788,52.0
2020-10-29,27469,52.0
2025-03-06,28158,52.0
2022-05-26,12816,52.0
2021-05-28,28204,52.0
2022-04-15,27620,52.0
2021-02-19,27952,52.0
2025-03-15,2033,52.0
2021-08-27,23544,52.0
2025-07-19,17498,52.0
2025-03-24,13537,52.0
2020-08-23,727,52.0
2025-08-21,22919,52.0
2024-01-04,10200,52.0
2024-03-03,15825,52.0
2025-05-23,19129,52.0
2024-04-27,11105,52.0
2021-07-21,17885,52.0
2021-12-27,529,52.0
2022-10-25,19426,52.0
2021-02-14,27771,52.0
2025-07-28,10545,52.0
2023-03-01,22837,52.0
2024-08-16,9919,52.0
2024-02-10,17226,52.0
2024-03-19,22846,52.0
2025-07-02,23874,52.0
2023-06-25,27771,52.0
2025-08-06,17782,52.0
2024-08-28,19188,52.0
2025-06-25,12250,52.0
2024-11-08,11105,52.0
2024-03-06,3117,52.0
2023-07-23,11906,52.0
2025-05-10,19188,52.0
2025-08-03,28135,52.0
2025-08-16,27952,52.0
2025-05-31,19699,52.0
2023-01-13,15026,52.0
2024-02-18,27952,52.0
2025-01-14,22867,52.0
2023-05-06,12965,52.0
2024-04-04,7060,52.0
2025-04-08,27924,52.0
2020-04-23,6319,52.0
2023-01-05,9919,52.0
2022-07-14,28147,52.0
2025-08-19,15825,52.0
2024-09-15,585,52.0
2022-11-27,15825,52.0
2024-10-23,14451,52.0
2025-08-21,11734,52.0
2024-04-07,22846,52.0
2024-04-28,22919,52.0
2022-07-28,21820,52.0
2024-12-24,27554,52.0
2024-10-25,11118,52.0
2024-08-01,12250,52.0
2025-08-17,22782,52.0
2020-09-16,27692,52.0
2025-01-24,28158,52.0
2025-04-26,2879,52.0
2025-05-13,5098,52.0
2024-12-23,13537,52.0
2024-07-29,2030,52.0
2023-01-13,2193,52.0
2024-04-12,1962,52.0
2024-07-07,21726,52.0
2025-02-24,5114,52.0
2024-11-09,529,52.0
2024-01-06,11118,52.0
2025-01-07,939,52.0
2024-10-27,10200,52.0
2025-01-21,27620,52.0
2022-05-07,7325,52.0
2025-08-07,2710,52.0
2025-03-25,19129,52.0
2024-09-04,17259,52.0
2025-07-16,23489,52.0
2024-07-11,11786,52.0
2024-02-18,2195,52.0
2024-01-19,11844,52.0
2022-04-01,27692,52.0
2025-08-21,17374,52.0
2025-02-17,1294,52.0
2024-02-11,27833,52.0
2024-10-02,12250,52.0
2024-12-12,17118,52.0
2025-08-21,19426,52.0
2024-09-18,23111,52.0
2025-08-22,13002,52.0
2024-12-22,2033,52.0
2025-08-25,23111,52.0
2025-02-28,2193,52.0
2024-08-09,22782,52.0
2023-07-26,10545,52.0
2023-12-28,22919,52.0
2021-10-04,17303,52.0
2022-07-18,19191,52.0
2023-06-18,15011,52.0
2023-04-14,21726,52.0
2025-05-18,23111,52.0
2024-11-18,22919,52.0
2024-08-11,2199,52.0
2025-06-30,15011,52.0
2025-06-26,13002,52.0
2023-09-11,2199,52.0
2022-07-03,17885,52.0
2023-06-13,27620,52.0
2022-08-09,19699,52.0
2024-11-30,17647,52.0
2022-09-13,9942,52.0
2024-04-01,14493,52.0
2024-01-20,2879,52.0
2024-03-15,19191,52.0
2025-07-20,27952,52.0
2025-01-18,14451,52.0
2025-02-08,6858,52.0
2020-05-24,19191,52.0
2023-01-18,7060,52.0
2025-06-14,6319,52.0
2023-04-28,11159,52.0
2023-11-18,17303,52.0
2024-01-18,28204,52.0
2025-05-20,17259,52.0
2024-06-08,11906,52.0
2022-03-16,1945,52.0
2024-06-08,17226,52.0
2025-04-20,1722,52.0
2022-03-27,11844,52.0
2025-04-30,14908,52.0
2025-08-19,12816,52.0
2024-06-22,11906,52.0
2020-04-11,17498,52.0
2024-09-15,2203,52.0
2024-04-13,1945,52.0
2025-04-03,2033,52.0
2023-12-21,19426,52.0
2022-07-05,2193,52.0
2024-07-10,19426,52.0
2020-03-26,25775,52.0
2024-05-16,17782,52.0
2023-10-04,9942,52.0
2025-04-29,15825,52.0
2024-05-01,6858,52.0
2025-04-02,11786,52.0
2025-01-22,27771,52.0
2025-03-13,2710,52.0
2024-02-14,27924,52.0
2024-06-04,13483,52.0
2024-10-31,2033,52.0
2025-05-16,1722,52.0
2023-05-26,2193,52.0
2023-03-02,17259,52.0
2024-11-29,10200,52.0
2025-05-08,28147,52.0
2020-09-11,19129,52.0
2024-05-05,28204,52.0
2024-02-13,727,52.0
2025-04-26,23111,52.0
2025-02-12,27469,52.0
2020-08-01,20611,52.0
2021-10-17,2679,52.0
2025-02-28,15011,52.0
2025-03-25,10200,52.0
2020-02-13,14908,52.0
2025-06-16,15825,52.0
2024-07-11,27620,52.0
2025-04-22,14555,52.0
2022-05-09,27924,52.0
2025-01-10,17782,52.0
2021-03-19,28158,52.0
2025-04-21,11906,52.0
2025-07-04,10819,52.0
2023-04-30,10200,52.0
2021-04-30,15026,52.0
2020-05-24,17647,52.0
2022-12-01,1260,52.0
2024-09-15,17647,52.0
2025-01-10,1260,52.0
2025-07-18,10557,52.0
2025-01-22,28147,52.0
2025-06-06,1962,52.0
2025-08-11,15762,52.0
2021-10-22,7060,52.0
